6.7,35,494,tt0819759
5.8,24,495,tt0819761
6.5,2685,496,tt0819765
3.6,283,497,tt0819777
5.9,29,498,tt0819778
6.3,55,499,tt0819779
4.1,113,500,tt0819780
5.5,365,501,tt0819785
6.8,1115,502,tt0819791
6.6,146,503,tt0819792
6.4,127,504,tt0819794
7.4,1567,505,tt0819796
6.2,92,506,tt0819798
6.3,573,507,tt0819800
9.1,13,508,tt0819802
6.6,1757,509,tt0819810
5.4,155,510,tt0819812
8.1,19,511,tt0819816
6.1,28,512,tt0819818
6.6,13,513,tt0819824
5,14,514,tt0819826
4.9,913,515,tt0819839
7.9,171,516,tt0819841
7,119,517,tt0819875
5.7,378,518,tt0819880
7.6,2188,519,tt0819895
6.9,26,520,tt0819897
7.3,24,521,tt0819899
3.6,126,522,tt0819900
7.1,557,523,tt0819906
4.2,182,524,tt0819916
6.4,14,525,tt0819929
5.9,17,526,tt0819942
5.6,84,527,tt0819952
6.8,3200,528,tt0819953
7.1,188,529,tt0820013
4.9,303,530,tt0820037
5.9,311,531,tt0820042
4.1,155,532,tt0820054
6.3,20,533,tt0820058
6.8,16,534,tt0820059
7.2,7,535,tt0820062
4.4,9,536,tt0820069
7.4,26,537,tt0820070
7.2,8,538,tt0820074
6.8,7,539,tt0820082
4.4,860,540,tt0820094
7.1,2756,541,tt0820096
5.7,2268,542,tt0820111
5.2,2387,543,tt0820117
4.9,281,544,tt0820118
5.6,31,545,tt0820129
7.3,8,546,tt0820141
4.1,4456,547,tt0820142
6.2,436,548,tt0820153
7.4,1041,549,tt0820158
6.2,16,550,tt0820160
6.4,771,551,tt0820162
7.2,30,552,tt0820471
6.4,70,553,tt0820846
2.8,190,554,tt0820858
4.2,291,555,tt0820872
6.8,68,556,tt0820879
6.9,40,557,tt0820892
3.6,13,558,tt0820896
8.2,20,559,tt0820908
7.6,8,560,tt0820910
4.3,14,561,tt0820911
4.1,652,562,tt0820914
4.6,116,563,tt0820915
5.7,160,564,tt0820980
5.4,63,565,tt0820987
8.6,20,566,tt0820989
6.9,12,567,tt0820995
6.5,20,568,tt0820998
8.9,23,569,tt0821003
7.3,29,570,tt0821008
7.6,344,571,tt0821012
8.4,10,572,tt0821020
7.5,12,573,tt0821030
8.2,8,574,tt0821040
8.6,41,575,tt0821041
9,16,576,tt0821045
6.2,14,577,tt0821048
7.3,9213,578,tt0821442
5,27,579,tt0821443
4,9,580,tt0821455
6.4,935,581,tt0821462
6.7,257,582,tt0821463
6.6,4764,583,tt0821470
5.1,111,584,tt0821473
5,55,585,tt0821475
5.9,61,586,tt0821477
6.3,42,587,tt0821478
5.6,155,588,tt0821484
6.4,36,589,tt0821486
4,386,590,tt0821517
7.8,12,591,tt0821545
3.6,71,592,tt0821554
6.7,15,593,tt0821555
5.8,276,594,tt0821557
5.8,94432,595,tt0821640
6.7,55329,596,tt0821642
5.5,121,597,tt0821752
4.2,13,598,tt0821756
7.1,54,599,tt0821765
3.9,28,600,tt0821772
5.2,44,601,tt0821783
7.2,7,602,tt0821792
6.9,245,603,tt0821806
5.8,926,604,tt0821810
6.2,18,605,tt0821955
7.2,149,606,tt0821971
6.2,18,607,tt0822021
6.8,12,608,tt0822039
7.1,60,609,tt0822046
5.3,209,610,tt0822388
7.2,7268,611,tt0822389
6.8,36,612,tt0822393
5.6,173,613,tt0822785
5.9,617,614,tt0822791
2.4,516,615,tt0822802
8.4,91,616,tt0822811
5.6,16,617,tt0822816
5.5,419,618,tt0822819
4.3,215,619,tt0822831
7,167367,620,tt0822832
3.9,2842,621,tt0822833
5.7,123930,622,tt0822847
6.7,4267,623,tt0822849
7.1,354147,624,tt0822854
4.3,611,625,tt0822856
5.4,6472,626,tt0822868
6.2,102,627,tt0823174
4.7,930,628,tt0823188
8,30,629,tt0823195
7.8,89,630,tt0823219
6.3,1710,631,tt0823240
4,61,632,tt0823257
8.2,13,633,tt0823410
6.7,20,634,tt0823412
5.7,1704,635,tt0823451
5.7,33,636,tt0823460
7,375,637,tt0823462
7.8,7,638,tt0823474
7.6,80,639,tt0823481
7.8,29,640,tt0823488
7.2,87,641,tt0823493
6.3,90,642,tt0823511
5.7,283,643,tt0823523
6.3,15,644,tt0823525
5.1,331,645,tt0823599
7,17,646,tt0823613
7.2,22,647,tt0823614
6,132,648,tt0823635
8.2,93,649,tt0823645
8.5,8,650,tt0823649
5.7,111,651,tt0823651
6,16,652,tt0823652
5.6,444,653,tt0823654
5.9,1568,654,tt0823668
8.1,19,655,tt0823677
6.8,26,656,tt0823679
8.6,34,657,tt0823702
6.7,26,658,tt0824276
6.3,68,659,tt0824279
7.5,8,660,tt0824289
6.2,7,661,tt0824291
5.9,190,662,tt0824298
5.2,216,663,tt0824308
7.9,6254,664,tt0824316
3.9,293,665,tt0824320
3.5,76,666,tt0824323
5.4,185,667,tt0824324
5.7,184,668,tt0824328
7,73,669,tt0824329
6.7,7938,670,tt0824330
6.4,12,671,tt0824333
5.4,17,672,tt0824374
5.4,1789,673,tt0824375
7.6,85,674,tt0824378
6,91,675,tt0824383
6.8,15,676,tt0824384
6.2,21,677,tt0824394
7.5,26,678,tt0824397
6.1,392,679,tt0824406
8.5,15,680,tt0824408
6.4,133,681,tt0824412
6.1,436,682,tt0824422
7.3,22,683,tt0824425
7.3,101,684,tt0824441
7.4,9,685,tt0824685
7.5,15,686,tt0824687
7.7,34,687,tt0824692
6.5,1371,688,tt0824696
2.3,19,689,tt0824700
3.9,50,690,tt0824704
8.6,12,691,tt0824712
7.8,264835,692,tt0824747
6.9,19125,693,tt0824758
7.7,67,694,tt0824761
8.8,8,695,tt0824767
4.1,76,696,tt0824772
6.5,775,697,tt0825225
7.4,259126,698,tt0825232
6.3,249,699,tt0825235
7.1,14577,700,tt0825236
6.7,3741,701,tt0825239
6.9,976,702,tt0825241
7.1,3760,703,tt0825244
6.8,304,704,tt0825247
6.9,3453,705,tt0825248
7.1,92,706,tt0825268
8.1,31,707,tt0825269
5.4,232,708,tt0825270
4.8,150,709,tt0825271
8.4,9,710,tt0825273
3.2,1600,711,tt0825279
4.6,56,712,tt0825280
6.4,147,713,tt0825282
3.6,4693,714,tt0825283
5.5,89,715,tt0825330
6.6,106,716,tt0825331
8.4,72,717,tt0825334
4.3,223,718,tt0825339
2.7,311,719,tt0825342
4.6,559,720,tt0825346
6.9,138,721,tt0825348
7.3,7,722,tt0825454
8.3,13,723,tt0825480
8.2,44,724,tt0825483
8.5,14,725,tt0825664
8.1,280,726,tt0825671
6.4,162,727,tt0825682
3.6,706,728,tt0825728
6.8,238,729,tt0825745
7.9,33,730,tt0825746
6.6,165,731,tt0825749
5.6,1126,732,tt0826024
7.4,38,733,tt0826026
5.5,2274,734,tt0826027
5.9,1857,735,tt0826031
7.4,710,736,tt0826039
5.8,53,737,tt0826046
5.7,19,738,tt0826052
5.9,139,739,tt0826076
5.2,136,740,tt0826089
7.1,10,741,tt0826090
6,255,742,tt0826099
6.8,449,743,tt0826110
8.3,28,744,tt0826132
8.1,9,745,tt0826173
4.5,302,746,tt0826175
4.4,43,747,tt0826188
6,47,748,tt0826207
8.3,10,749,tt0826220
6.8,13,750,tt0826221
7.1,60,751,tt0826237
5.2,90,752,tt0826246
5.1,820,753,tt0826507
5.1,382,754,tt0826523
5.5,27,755,tt0826529
6.2,29,756,tt0826532
6.2,22,757,tt0826533
4.9,727,758,tt0826541
5,102,759,tt0826542
6.7,1295,760,tt0826547
5.5,478,761,tt0826551
4.1,164,762,tt0826558
6.5,1801,763,tt0826559
2.6,348,764,tt0826566
5.2,2239,765,tt0826570
7.8,20,766,tt0826579
4.5,679,767,tt0826587
3.3,894,768,tt0826593
5.6,426,769,tt0826600
6.6,6272,770,tt0826606
4.4,156,771,tt0826611
6.8,49,772,tt0826612
5.3,417,773,tt0826613
2.8,136,774,tt0826628
6.7,11604,775,tt0826631
5.1,84,776,tt0826641
6.5,4173,777,tt0826711
7.6,11,778,tt0826736
5.6,44,779,tt0826738
3.9,127,780,tt0826745
3.2,392,781,tt0826751
5.9,189,782,tt0826752
6.4,1632,783,tt0826756
8.3,9,784,tt0826763
8.6,70,785,tt0826765
3.8,142,786,tt0826776
8.3,15,787,tt0826777
8.4,10,788,tt0826785
8,140,789,tt0826796
4.7,90,790,tt0826814
6.8,48,791,tt0826816
3.6,127,792,tt0826823
5.6,909,793,tt0827170
5.1,1255,794,tt0827181
5.9,120,795,tt0827183
6.6,152,796,tt0827190
5.5,703,797,tt0827192
7.4,85,798,tt0827202
7.8,7,799,tt0827212
6.8,21,800,tt0827214
7,1599,801,tt0827498
6.9,23,802,tt0827499
7.5,129,803,tt0827502
7.4,34461,804,tt0827503
7.5,516,805,tt0827507
7.3,15462,806,tt0827517
7.5,47,807,tt0827526
7.1,192,808,tt0827695
6.2,265,809,tt0827700
6.6,73,810,tt0827706
5,364,811,tt0827709
6.3,52,812,tt0827711
5.6,19,813,tt0827712
7.1,2186,814,tt0827713
3.1,212,815,tt0827714
6.3,281,816,tt0827717
7.3,19,817,tt0827724
3.8,51,818,tt0827727
5,931,819,tt0827729
6.7,1735,820,tt0827739
3.8,32,821,tt0827746
5.5,202,822,tt0827748
7,78,823,tt0827763
7.3,27,824,tt0827765
6.6,5,825,tt0827767
5.7,572,826,tt0827778
4.4,140,827,tt0827781
4.4,525,828,tt0827786
6.6,3844,829,tt0827788
8.4,22,830,tt0827790
5.9,27,831,tt0827994
6.4,9,832,tt0828002
5.9,14,833,tt0828035
6.5,12,834,tt0828045
4.7,105,835,tt0828054
6.2,1450,836,tt0828065
3.8,112,837,tt0828100
4.4,1448,838,tt0828103
7.8,137,839,tt0828105
8,9,840,tt0828106
5.4,110,841,tt0828114
4.5,514,842,tt0828115
6.3,159,843,tt0828120
8.5,47,844,tt0828135
7.8,7319,845,tt0828154
5.8,2449,846,tt0828158
2.5,137,847,tt0828159
8,20,848,tt0828160
5,346,849,tt0828376
7.4,14,850,tt0828380
6.9,52,851,tt0828389
5.5,3549,852,tt0828393
7.7,14,853,tt0828404
6.6,43,854,tt0828420
7.8,29,855,tt0828433
8.6,31,856,tt0828444
7.5,12,857,tt0828445
7.4,32,858,tt0828447
7.9,70,859,tt0828451
4.7,55,860,tt0828461
4.2,33,861,tt0828558
7.3,98,862,tt0828568
9.1,48,863,tt0828581
6.5,222,864,tt0829086
6.1,36,865,tt0829089
4.9,11,866,tt0829093
6,20,867,tt0829097
6.8,4676,868,tt0829098
7.2,10,869,tt0829104
8.3,29,870,tt0829109
7.3,11,871,tt0829113
7,94,872,tt0829114
7.8,398,873,tt0829118
7.3,84,874,tt0829124
6,154,875,tt0829143
6.2,207015,876,tt0829150
6.7,73,877,tt0829154
7.9,44,878,tt0829157
7.1,121,879,tt0829160
3.6,8312,880,tt0829176
6.2,54,881,tt0829177
5.9,16,882,tt0829180
6.7,2185,883,tt0829193
4.3,186,884,tt0829194
7.7,38,885,tt0829198
2.2,39,886,tt0829200
5.7,885,887,tt0829202
8.3,25,888,tt0829209
4.9,14,889,tt0829210
8.2,129,890,tt0829211
7.2,14,891,tt0829248
5.3,1382,892,tt0829251
5.5,27,893,tt0829253
7.1,87,894,tt0829267
8.6,1026,895,tt0829269
7.3,69,896,tt0829286
7.4,21,897,tt0829294
7.8,16,898,tt0829296
7.3,13281,899,tt0829297
7,73,900,tt0829308
7.6,16,901,tt0829312
5.3,58,902,tt0829318
5.7,141,903,tt0829326
2.7,821,904,tt0829421
8.2,14,905,tt0829422
3.9,3397,906,tt0829424
8.3,99,907,tt0829427
7.1,382,908,tt0829429
4.2,249,909,tt0829432
6.9,15,910,tt0829434
6.1,346,911,tt0829437
7.7,49,912,tt0829439
5.5,90,913,tt0829441
4.6,566,914,tt0829442
6.6,28200,915,tt0829459
7.9,17,916,tt0829463
7.6,629496,917,tt0829482
5.2,305,918,tt0830184
6.9,23,919,tt0830195
3.6,432,920,tt0830199
7,28,921,tt0830209
6.5,469646,922,tt0830515
6.5,345,923,tt0830535
2.9,483,924,tt0830538
5.5,326,925,tt0830545
6.5,29270,926,tt0830558
6.5,9317,927,tt0830570
6.9,72,928,tt0830575
5.9,677,929,tt0830581
7.2,7,930,tt0830588
4.7,118,931,tt0830593
5.6,11,932,tt0830629
7.8,51,933,tt0830632
8.6,25,934,tt0830653
5.4,431,935,tt0830681
7.8,8,936,tt0830685
6.8,18,937,tt0830686
7.1,12,938,tt0830692
6.9,3733,939,tt0830700
5.4,33,940,tt0830801
7.2,31,941,tt0830804
8.2,33,942,tt0830805
6.6,23,943,tt0830813
6.8,47,944,tt0830822
9.2,9,945,tt0830829
6.7,57,946,tt0830832
2.5,87,947,tt0830833
7.3,190,948,tt0830838
5.3,10,949,tt0830858
1.3,9044,950,tt0830861
5.8,490,951,tt0830863
5.8,56,952,tt0830872
6.9,2743,953,tt0830882
5.5,311,954,tt0830896
7.1,77,955,tt0830914
6.4,15,956,tt0830917
6.1,74,957,tt0830924
5.5,404,958,tt0830938
6.8,35,959,tt0830943
1,11,960,tt0830952
6.3,213,961,tt0830968
5.8,35,962,tt0830976
6,40,963,tt0831272
6.2,1305,964,tt0831275
7.8,7,965,tt0831276
4.9,73,966,tt0831277
6.6,34,967,tt0831278
3.5,991,968,tt0831279
5.5,1589,969,tt0831280
4.2,150,970,tt0831289
5.1,1273,971,tt0831299
4.7,236,972,tt0831316
7.6,53,973,tt0831331
4.2,8,974,tt0831335
5.2,122,975,tt0831341
7.9,13,976,tt0831348
6,41,977,tt0831354
7.3,34,978,tt0831374
6.9,913,979,tt0831386
6.4,437633,980,tt0831387
1.2,787,981,tt0831390
4,372,982,tt0831816
6.9,1671,983,tt0831840
5.8,167,984,tt0831846
7.8,1133,985,tt0831848
6.1,65,986,tt0831853
5.5,51,987,tt0831854
6.1,20,988,tt0831861
5.7,249,989,tt0831865
5.9,68,990,tt0831869
7.2,46,991,tt0831881
6.6,25121,992,tt0831884
4.7,62753,993,tt0831887
7.5,14513,994,tt0831888
5.1,449,995,tt0831904
7.2,20,996,tt0831917
5.4,23,997,tt0831925
7.1,172943,998,tt0832266
6.2,14,999,tt0832271
